,0
22295,4
22296,8
22297,6
22298,1
22299,1
22300,5
22301,5
22302,8
22303,7
22304,4
22305,7
22306,2
22307,0
22308,9
22309,7
22310,8
22311,1
22312,7
22313,9
22314,2
22315,1
22316,2
22317,1
22318,6
22319,4
22320,3
22321,1
22322,6
22323,9
22324,2
22325,2
22326,0
22327,1
22328,1
22329,0
22330,4
22331,6
22332,4
22333,8
22334,0
22335,9
22336,1
22337,4
22338,0
22339,2
22340,5
22341,5
22342,7
22343,2
22344,7
22345,3
22346,1
22347,8
22348,5
22349,2
22350,9
22351,8
22352,0
22353,4
22354,1
22355,6
22356,4
22357,8
22358,2
22359,6
22360,2
22361,4
22362,7
22363,9
22364,4
22365,7
22366,6
22367,8
22368,0
22369,2
22370,4
22371,8
22372,3
22373,1
22374,0
22375,9
22376,7
22377,5
22378,4
22379,0
22380,3
22381,8
22382,3
22383,4
22384,4
22385,6
22386,8
22387,6
22388,4
22389,0
22390,2
22391,6
22392,9
22393,8
22394,0
22395,3
22396,4
22397,3
22398,0
22399,8
22400,9
22401,1
22402,7
22403,1
22404,3
22405,6
22406,8
22407,4
22408,7
22409,0
22410,2
22411,6
22412,1
22413,3
22414,6
22415,0
22416,4
22417,6
22418,6
22419,7
22420,6
22421,2
22422,0
22423,9
22424,9
22425,0
22426,2
22427,8
22428,9
22429,3
22430,6
22431,1
22432,6
22433,2
22434,3
22435,7
22436,4
22437,8
22438,8
22439,3
22440,3
22441,0
22442,9
22443,6
22444,2
22445,7
22446,0
22447,9
22448,9
22449,1
22450,8
22451,6
22452,6
22453,1
22454,4
22455,8
22456,8
22457,9
22458,8
22459,9
22460,7
22461,1
22462,6
22463,2
22464,7
22465,9
22466,8
22467,8
22468,0
22469,1
22470,0
22471,0
22472,2
22473,4
22474,4
22475,9
22476,1
22477,0
22478,1
22479,6
22480,2
22481,5
22482,6
22483,3
22484,7
22485,6
22486,8
22487,0
22488,4
22489,7
22490,6
22491,7
22492,1
22493,5
22494,4
22495,7
22496,2
22497,7
22498,7
22499,8
22500,2
22501,3
22502,4
22503,9
22504,8
22505,0
22506,6
22507,6
22508,9
22509,4
22510,5
22511,2
22512,4
22513,0
22514,8
22515,1
22516,6
22517,9
22518,6
22519,5
22520,6
22521,2
22522,7
22523,6
22524,9
22525,6
22526,7
22527,1
22528,6
22529,0
22530,3
22531,7
22532,7
22533,6
22534,6
22535,4
22536,6
22537,1
22538,6
22539,0
22540,1
22541,8
22542,3
22543,1
22544,1
22545,7
22546,9
22547,3
22548,6
22549,8
22550,5
22551,2
22552,9
22553,1
22554,4
22555,5
22556,4
22557,5
22558,9
22559,6
22560,6
22561,5
22562,1
22563,3
22564,8
22565,1
22566,4
22567,2
22568,1
22569,5
22570,5
22571,0
22572,7
22573,3
22574,9
22575,2
22576,8
22577,8
22578,9
22579,8
22580,6
22581,7
22582,4
22583,6
22584,0
22585,7
22586,2
22587,3
22588,4
22589,3
22590,8
22591,1
22592,3
22593,9
22594,1
22595,0
22596,9
22597,5
22598,8
22599,0
22600,7
22601,1
22602,4
22603,7
22604,8
22605,7
22606,8
22607,3
22608,0
22609,0
22610,4
22611,4
22612,5
22613,3
22614,4
22615,9
22616,7
22617,1
22618,3
22619,5
22620,2
22621,5
22622,7
22623,0
22624,1
22625,2
22626,7
22627,9
22628,5
22629,8
22630,1
22631,1
22632,7
22633,0
22634,1
22635,6
22636,5
22637,1
22638,7
22639,5
22640,1
22641,5
22642,7
22643,5
22644,0
22645,9
22646,5
22647,7
22648,4
22649,2
22650,7
22651,3
22652,1
22653,9
22654,6
22655,3
22656,6
22657,3
22658,1
22659,6
22660,9
22661,7
22662,6
22663,2
22664,3
22665,1
22666,7
22667,9
22668,9
22669,5
22670,2
22671,2
22672,4
22673,0
22674,7
22675,6
22676,6
22677,1
22678,1
22679,1
22680,8
22681,7
22682,1
22683,7
22684,2
22685,7
22686,9
22687,2
22688,2
22689,4
22690,0
22691,0
22692,1
22693,2
22694,4
22695,9
22696,2
22697,7
22698,9
22699,2
22700,9
22701,8
22702,2
22703,4
22704,3
22705,4
22706,8
22707,8
22708,3
22709,4
22710,3
22711,3
22712,7
22713,6
22714,8
22715,0
22716,2
22717,9
22718,9
22719,1
22720,1
22721,3
22722,3
22723,0
22724,8
22725,4
22726,3
22727,8
22728,5
22729,0
22730,3
22731,9
22732,1
22733,1
22734,6
22735,4
22736,2
22737,9
22738,2
22739,3
22740,6
22741,4
22742,1
22743,9
22744,0
22745,3
22746,8
22747,5
22748,1
22749,5
22750,4
22751,3
22752,8
22753,1
22754,5
22755,0
22756,8
22757,3
22758,2
22759,9
22760,0
22761,9
22762,0
22763,9
22764,0
22765,0
22766,5
22767,4
22768,3
22769,1
22770,7
22771,7
22772,4
22773,0
22774,2
22775,6
22776,2
22777,4
22778,0
22779,1
22780,3
22781,0
22782,7
22783,8
22784,9
22785,9
22786,7
22787,1
22788,5
22789,2
22790,4
22791,8
22792,7
22793,1
22794,1
22795,2
22796,2
22797,3
22798,2
22799,8
22800,8
22801,9
22802,5
22803,9
22804,4
22805,9
22806,5
22807,2
22808,9
22809,7
22810,9
22811,5
22812,0
22813,6
22814,3
22815,0
22816,1
22817,5
22818,4
22819,8
22820,9
22821,9
22822,9
22823,4
22824,5
22825,3
22826,7
22827,3
22828,9
22829,7
22830,5
22831,0
22832,2
22833,4
22834,2
22835,9
22836,0
22837,8
22838,6
22839,7
22840,2
22841,2
22842,1
22843,7
22844,6
22845,7
22846,6
22847,9
22848,7
22849,2
22850,3
22851,4
22852,6
22853,6
22854,4
22855,5
22856,8
22857,1
22858,9
22859,4
22860,1
22861,3
22862,0
22863,6
22864,7
22865,6
22866,1
22867,1
22868,2
22869,6
22870,9
22871,8
22872,6
22873,4
22874,1
22875,0
22876,7
22877,5
22878,1
22879,9
22880,3
22881,1
22882,3
22883,2
22884,0
22885,8
22886,7
22887,2
22888,6
22889,2
22890,7
22891,8
22892,0
22893,1
22894,2
22895,4
22896,8
22897,2
22898,7
22899,0
22900,0
22901,3
22902,4
22903,7
22904,2
22905,9
22906,3
22907,8
22908,3
22909,7
22910,7
22911,9
22912,3
22913,3
22914,2
22915,5
22916,0
22917,1
22918,3
22919,5
22920,2
22921,8
22922,9
22923,4
22924,9
22925,2
22926,4
22927,1
22928,4
22929,1
22930,4
22931,6
22932,0
22933,6
22934,4
22935,9
22936,1
22937,6
22938,4
22939,9
22940,0
22941,1
22942,4
22943,7
22944,9
22945,3
22946,9
22947,9
22948,4
22949,4
22950,5
22951,6
22952,0
22953,0
22954,7
22955,7
22956,0
22957,6
22958,8
22959,1
22960,8
22961,8
22962,1
22963,4
22964,7
22965,4
22966,2
22967,4
22968,1
22969,5
22970,4
22971,7
22972,6
22973,7
22974,4
22975,2
22976,3
22977,9
22978,7
22979,1
22980,0
22981,5
22982,5
22983,1
22984,3
22985,7
22986,4
22987,1
22988,5
22989,8
22990,5
22991,6
22992,6
22993,0
22994,0
22995,8
22996,3
22997,9
22998,0
22999,5
23000,4
23001,6
23002,7
23003,4
23004,6
23005,9
23006,5
23007,4
23008,7
23009,8
23010,8
23011,0
23012,5
23013,2
23014,4
23015,6
23016,0
23017,0
23018,6
23019,5
23020,0
23021,5
23022,1
23023,5
23024,7
23025,7
23026,2
23027,7
23028,0
23029,3
23030,0
23031,0
23032,5
23033,3
23034,8
23035,7
23036,6
23037,0
23038,9
23039,3
23040,5
23041,0
23042,2
23043,7
23044,6
23045,6
23046,4
23047,7
23048,2
23049,7
23050,1
23051,1
23052,2
23053,9
23054,6
23055,1
23056,0
23057,2
23058,2
23059,8
23060,1
23061,3
23062,5
23063,2
23064,5
23065,9
23066,8
23067,8
23068,6
23069,6
23070,5
23071,0
23072,1
23073,6
23074,9
23075,5
23076,2
23077,7
23078,2
23079,3
23080,4
23081,1
23082,0
23083,9
23084,4
23085,0
23086,7
23087,2
23088,1
23089,0
23090,1
23091,5
23092,6
23093,8
23094,0
23095,3
23096,5
23097,7
23098,5
23099,5
23100,8
23101,7
23102,2
23103,3
23104,6
23105,1
23106,1
23107,9
23108,5
23109,3
23110,1
23111,3
23112,3
23113,6
23114,8
23115,3
23116,5
23117,0
23118,7
23119,1
23120,5
23121,8
23122,5
23123,6
23124,6
23125,1
23126,3
23127,2
23128,9
23129,1
23130,1
23131,9
23132,8
23133,5
23134,9
23135,5
23136,5
23137,1
23138,7
23139,1
23140,1
23141,6
23142,5
23143,7
23144,2
23145,3
23146,2
23147,5
23148,7
23149,5
23150,9
23151,8
23152,2
23153,5
23154,1
23155,6
23156,8
23157,7
23158,7
23159,0
23160,3
23161,6
23162,7
23163,1
23164,9
23165,6
23166,3
23167,7
23168,0
23169,6
23170,9
23171,1
23172,2
23173,1
23174,1
23175,2
23176,9
23177,8
23178,3
23179,2
23180,0
23181,2
23182,3
23183,7
23184,6
23185,9
23186,6
23187,6
23188,6
23189,4
23190,6
23191,1
23192,0
23193,2
23194,3
23195,0
23196,4
23197,7
23198,6
23199,8
23200,8
23201,7
23202,2
23203,6
23204,3
23205,1
23206,2
23207,4
23208,7
23209,0
23210,0
23211,1
23212,0
23213,0
23214,0
23215,3
23216,8
23217,1
23218,8
23219,0
23220,1
23221,9
23222,3
23223,0
23224,9
23225,0
23226,5
23227,5
23228,5
23229,1
23230,3
23231,8
23232,7
23233,3
23234,2
23235,0
23236,6
23237,6
23238,6
23239,7
23240,4
23241,1
23242,7
23243,3
23244,2
23245,1
23246,4
23247,7
23248,2
23249,4
23250,0
23251,5
23252,4
23253,9
23254,5
23255,1
23256,5
23257,8
23258,8
23259,7
23260,7
23261,7
23262,1
23263,5
23264,4
23265,6
23266,7
23267,2
23268,7
23269,1
23270,5
23271,5
23272,9
23273,7
23274,2
23275,2
23276,1
23277,8
23278,6
23279,6
23280,1
23281,4
23282,1
23283,0
23284,0
23285,2
23286,1
23287,2
23288,8
23289,9
23290,7
23291,2
23292,9
23293,9
23294,7
23295,0
23296,8
23297,0
23298,0
23299,0
23300,7
23301,3
23302,5
23303,4
23304,1
23305,4
23306,0
23307,2
23308,0
23309,0
23310,2
23311,2
23312,8
23313,3
23314,5
23315,6
23316,8
23317,7
23318,2
23319,4
23320,3
23321,9
23322,6
23323,4
23324,9
23325,8
23326,6
23327,1
23328,2
23329,3
23330,1
23331,1
23332,2
23333,2
23334,7
23335,2
23336,7
23337,0
23338,6
23339,9
23340,0
23341,1
23342,0
23343,8
23344,8
23345,6
23346,4
23347,2
23348,0
23349,9
23350,9
23351,6
23352,1
23353,6
23354,7
23355,9
23356,0
23357,1
23358,3
23359,1
23360,2
23361,7
23362,8
23363,9
23364,2
23365,9
23366,1
23367,0
23368,7
23369,6
23370,5
23371,0
23372,5
23373,3
23374,5
23375,5
23376,8
23377,7
23378,3
23379,3
23380,2
23381,3
23382,3
23383,6
23384,6
23385,3
23386,1
23387,1
23388,4
23389,2
23390,1
23391,5
23392,3
23393,9
23394,5
23395,4
23396,1
23397,6
23398,7
23399,0
23400,2
23401,0
23402,8
23403,1
23404,7
23405,5
23406,2
23407,8
23408,3
23409,3
23410,1
23411,1
23412,2
23413,2
23414,0
23415,8
23416,1
23417,6
23418,8
23419,7
23420,0
23421,3
23422,0
23423,4
23424,2
23425,4
23426,8
23427,1
23428,5
23429,2
23430,3
23431,6
23432,5
23433,8
23434,9
23435,7
23436,0
23437,1
23438,9
23439,8
23440,0
23441,8
23442,0
23443,5
23444,6
23445,1
23446,4
23447,8
23448,7
23449,1
23450,3
23451,4
23452,0
23453,2
23454,6
23455,3
23456,0
23457,3
23458,8
23459,4
23460,5
23461,8
23462,1
23463,2
23464,0
23465,8
23466,9
23467,3
23468,3
23469,3
23470,7
23471,5
23472,5
23473,3
23474,1
23475,6
23476,0
23477,5
23478,9
23479,5
23480,1
23481,5
23482,5
23483,6
23484,9
23485,7
23486,0
23487,1
23488,5
23489,6
23490,8
23491,5
23492,9
23493,0
23494,6
23495,5
23496,0
23497,8
23498,2
23499,1
23500,3
23501,0
23502,5
23503,6
23504,5
23505,6
23506,1
23507,8
23508,0
23509,0
23510,5
23511,9
23512,7
23513,9
23514,5
23515,2
23516,2
23517,9
23518,4
23519,8
23520,8
23521,3
23522,6
23523,7
23524,4
23525,8
23526,5
23527,3
23528,7
23529,7
23530,1
23531,6
23532,7
23533,2
23534,0
23535,1
23536,2
23537,2
23538,3
23539,5
23540,6
23541,1
23542,7
23543,7
23544,9
23545,3
23546,4
23547,2
23548,8
23549,0
23550,6
23551,8
23552,9
23553,1
23554,7
23555,8
23556,7
23557,8
23558,7
23559,1
23560,0
23561,9
23562,6
23563,3
23564,7
23565,5
23566,7
23567,2
23568,5
23569,5
23570,6
23571,6
23572,4
23573,8
23574,5
23575,7
23576,6
23577,6
23578,2
23579,6
23580,4
23581,1
23582,4
23583,2
23584,6
23585,2
23586,1
23587,6
23588,6
23589,1
23590,5
23591,8
23592,0
23593,2
23594,4
23595,6
23596,4
23597,5
23598,3
23599,1
23600,1
23601,6
23602,6
23603,9
23604,3
23605,9
23606,2
23607,6
23608,5
23609,7
23610,5
23611,7
23612,5
23613,3
23614,9
23615,6
23616,6
23617,8
23618,6
23619,5
23620,3
23621,6
23622,0
23623,6
23624,2
23625,4
23626,6
23627,2
23628,2
23629,8
23630,4
23631,6
23632,0
23633,7
23634,5
23635,3
23636,0
23637,5
23638,1
23639,3
23640,1
23641,8
23642,8
23643,9
23644,8
23645,6
23646,1
23647,4
23648,2
23649,3
23650,8
23651,8
23652,7
23653,1
23654,4
23655,1
23656,0
23657,0
23658,5
23659,3
23660,7
23661,9
23662,9
23663,2
23664,1
23665,6
23666,9
23667,4
23668,9
23669,1
23670,3
23671,1
23672,4
23673,0
23674,4
23675,5
23676,0
23677,4
23678,1
23679,6
23680,5
23681,4
23682,1
23683,5
23684,9
23685,1
23686,7
23687,5
23688,8
23689,2
23690,3
23691,5
23692,9
23693,8
23694,9
23695,2
23696,4
23697,6
23698,1
23699,9
23700,9
23701,0
23702,1
23703,4
23704,1
23705,7
23706,1
23707,5
23708,1
23709,1
23710,4
23711,5
23712,6
23713,7
23714,3
23715,5
23716,2
23717,0
23718,1
23719,7
23720,1
23721,6
23722,8
23723,6
23724,7
23725,7
23726,3
23727,8
23728,8
23729,7
23730,7
23731,1
23732,3
23733,2
23734,0
23735,5
23736,0
23737,4
23738,2
23739,9
23740,6
23741,4
23742,7
23743,8
23744,4
23745,4
23746,1
23747,7
23748,1
23749,4
23750,0
23751,5
23752,3
23753,6
23754,6
23755,0
23756,6
23757,8
23758,2
23759,1
23760,9
23761,8
23762,2
23763,0
23764,5
23765,7
23766,0
23767,7
23768,6
23769,1
23770,6
23771,6
23772,1
23773,2
23774,1
23775,0
23776,1
23777,3
23778,0
23779,5
23780,8
23781,2
23782,7
23783,6
23784,2
23785,1
23786,4
23787,0
23788,8
23789,1
23790,3
23791,1
23792,6
23793,1
23794,9
23795,6
23796,2
23797,8
23798,7
23799,2
23800,0
23801,0
23802,6
23803,3
23804,4
23805,8
23806,4
23807,0
23808,0
23809,5
23810,4
23811,0
23812,2
23813,8
23814,4
23815,0
23816,5
23817,6
23818,6
23819,8
23820,7
23821,2
23822,4
23823,4
23824,7
23825,2
23826,1
23827,5
23828,2
23829,6
23830,6
23831,3
23832,8
23833,8
23834,1
23835,8
23836,1
23837,5
23838,5
23839,2
23840,1
23841,9
23842,9
23843,9
23844,5
23845,3
23846,7
23847,9
23848,9
23849,8
23850,2
23851,3
23852,4
23853,8
23854,5
23855,4
23856,0
23857,7
23858,2
23859,1
23860,9
23861,9
23862,7
23863,2
23864,9
23865,7
23866,4
23867,5
23868,5
23869,4
23870,0
23871,2
23872,2
23873,8
23874,4
23875,5
23876,3
23877,7
23878,6
23879,1
23880,2
23881,8
23882,2
23883,0
23884,8
23885,9
23886,9
23887,6
23888,5
23889,4
23890,9
23891,6
23892,5
23893,1
23894,6
23895,2
23896,7
23897,9
23898,7
23899,6
23900,4
23901,1
23902,6
23903,3
23904,9
23905,7
23906,6
23907,1
23908,8
23909,1
23910,4
23911,0
23912,6
23913,4
23914,5
23915,9
23916,5
23917,6
23918,5
23919,3
23920,2
23921,0
23922,4
23923,2
23924,9
23925,4
23926,1
23927,3
23928,4
23929,7
23930,4
23931,5
23932,9
23933,4
23934,7
23935,7
23936,8
23937,6
23938,4
23939,9
23940,0
23941,0
23942,0
23943,7
23944,7
23945,0
23946,7
23947,0
23948,6
23949,0
23950,0
23951,0
23952,1
23953,5
23954,4
23955,6
23956,8
23957,6
23958,5
23959,9
23960,9
23961,1
23962,3
23963,1
23964,0
23965,2
23966,6
23967,5
23968,4
23969,2
23970,1
23971,9
23972,6
23973,7
23974,7
23975,8
23976,3
23977,8
23978,4
23979,4
23980,9
23981,3
23982,0
23983,7
23984,1
23985,1
23986,0
23987,5
23988,6
23989,8
23990,1
23991,0
23992,3
23993,3
23994,1
23995,2
23996,9
23997,9
23998,5
23999,1
24000,7
24001,5
24002,7
24003,7
24004,2
24005,7
24006,6
24007,6
24008,5
24009,3
24010,8
24011,1
24012,1
24013,1
24014,3
24015,4
24016,6
24017,6
24018,1
24019,5
24020,7
24021,4
24022,6
24023,8
24024,1
24025,7
24026,1
24027,5
24028,9
24029,0
24030,6
24031,3
24032,1
24033,2
24034,8
24035,8
24036,9
24037,8
24038,5
24039,9
24040,7
24041,2
24042,8
24043,4
24044,3
24045,9
24046,1
24047,1
24048,3
24049,1
24050,7
24051,5
24052,0
24053,2
24054,4
24055,5
24056,8
24057,4
24058,2
24059,8
24060,2
24061,5
24062,3
24063,3
24064,5
24065,7
24066,6
24067,8
24068,8
24069,5
24070,8
24071,1
24072,9
24073,9
24074,8
24075,7
24076,1
24077,9
24078,7
24079,6
24080,6
24081,6
24082,2
24083,1
24084,7
24085,3
24086,1
24087,5
24088,1
24089,6
24090,2
24091,0
24092,1
24093,0
24094,0
24095,2
24096,3
24097,4
24098,9
24099,0
24100,8
24101,6
24102,5
24103,8
24104,5
24105,0
24106,2
24107,7
24108,2
24109,4
24110,2
24111,1
24112,3
24113,4
24114,4
24115,5
24116,3
24117,8
24118,0
24119,1
24120,2
24121,0
24122,1
24123,8
24124,7
24125,0
24126,4
24127,3
24128,2
24129,8
24130,2
24131,3
24132,0
24133,3
24134,9
24135,3
24136,0
24137,3
24138,4
24139,9
24140,8
24141,7
24142,8
24143,4
24144,7
24145,9
24146,7
24147,6
24148,9
24149,6
24150,4
24151,7
24152,6
24153,1
24154,1
24155,6
24156,2
24157,7
24158,9
24159,5
24160,3
24161,1
24162,9
24163,0
24164,2
24165,9
24166,9
24167,7
24168,6
24169,7
24170,8
24171,7
24172,1
24173,4
24174,7
24175,7
24176,6
24177,1
24178,0
24179,5
24180,6
24181,7
24182,5
24183,4
24184,0
24185,8
24186,9
24187,2
24188,0
24189,0
24190,9
24191,0
24192,8
24193,2
24194,6
24195,2
24196,4
24197,7
24198,4
24199,3
24200,8
24201,0
24202,1
24203,4
24204,7
24205,4
24206,4
24207,5
24208,5
24209,9
24210,4
24211,9
24212,6
24213,3
24214,4
24215,9
24216,1
24217,1
24218,9
24219,1
24220,5
24221,4
24222,1
24223,8
24224,5
24225,2
24226,6
24227,3
24228,4
24229,6
24230,0
24231,6
24232,4
24233,4
24234,3
24235,3
24236,4
24237,4
24238,2
24239,8
24240,4
24241,0
24242,6
24243,1
24244,2
24245,7
24246,9
24247,6
24248,5
24249,9
24250,5
24251,3
24252,2
24253,5
24254,1
24255,3
24256,0
24257,9
24258,3
24259,0
24260,6
24261,2
24262,1
24263,6
24264,6
24265,2
24266,6
24267,5
24268,8
24269,7
24270,2
24271,4
24272,1
24273,9
24274,9
24275,7
24276,0
24277,6
24278,8
24279,3
24280,9
24281,0
24282,4
24283,4
24284,3
24285,8
24286,0
24287,0
24288,6
24289,7
24290,1
24291,1
24292,4
24293,9
24294,9
24295,8
24296,4
24297,8
24298,1
24299,0
24300,2
24301,5
24302,7
24303,4
24304,7
24305,6
24306,3
24307,7
24308,1
24309,2
24310,1
24311,3
24312,6
24313,8
24314,9
24315,6
24316,4
24317,5
24318,1
24319,2
24320,3
24321,1
24322,7
24323,6
24324,7
24325,9
24326,5
24327,1
24328,2
24329,4
24330,4
24331,3
24332,2
24333,8
24334,8
24335,0
24336,2
24337,7
24338,4
24339,6
24340,3
24341,3
24342,2
24343,3
24344,3
24345,0
24346,9
24347,4
24348,8
24349,6
24350,6
24351,6
24352,3
24353,8
24354,7
24355,1
24356,4
24357,0
24358,8
24359,5
24360,1
24361,0
24362,7
24363,1
24364,4
24365,2
24366,9
24367,4
24368,3
24369,6
24370,2
24371,3
24372,6
24373,5
24374,3
24375,2
24376,1
24377,3
24378,1
24379,9
24380,9
24381,4
24382,6
24383,9
24384,8
24385,0
24386,9
24387,2
24388,0
24389,3
24390,5
24391,9
24392,5
24393,9
24394,0
24395,2
24396,9
24397,4
24398,9
24399,3
24400,4
24401,8
24402,9
24403,3
24404,4
24405,0
24406,5
24407,1
24408,9
24409,1
24410,5
24411,2
24412,1
24413,8
24414,3
24415,9
24416,6
24417,8
24418,4
24419,6
24420,6
24421,0
24422,9
24423,1
24424,3
24425,7
24426,7
24427,4
24428,6
24429,8
24430,2
24431,8
24432,8
24433,3
24434,1
24435,2
24436,6
24437,2
24438,1
24439,0
24440,0
24441,6
24442,2
24443,5
24444,4
24445,6
24446,2
24447,8
24448,9
24449,8
24450,8
24451,7
24452,0
24453,2
24454,2
24455,7
24456,1
24457,1
24458,1
24459,6
24460,4
24461,2
24462,7
24463,8
24464,0
24465,5
24466,2
24467,0
24468,6
24469,2
24470,3
24471,8
24472,4
24473,0
24474,7
24475,1
24476,4
24477,6
24478,4
24479,0
24480,7
24481,3
24482,8
24483,7
24484,8
24485,6
24486,7
24487,1
24488,0
24489,3
24490,0
24491,9
24492,2
24493,3
24494,2
24495,8
24496,0
24497,5
24498,0
24499,3
24500,6
24501,1
24502,4
24503,9
24504,1
24505,5
24506,2
24507,3
24508,0
24509,7
24510,2
24511,9
24512,2
24513,6
24514,7
24515,9
24516,4
24517,3
24518,7
24519,3
24520,0
24521,4
24522,9
24523,6
24524,9
24525,9
24526,4
24527,5
24528,3
24529,3
24530,4
24531,1
24532,8
24533,8
24534,1
24535,4
24536,8
24537,7
24538,4
24539,3
24540,8
24541,4
24542,8
24543,6
24544,4
24545,3
24546,4
24547,8
24548,5
24549,6
24550,8
24551,9
24552,5
24553,3
24554,8
24555,7
24556,9
24557,2
24558,0
24559,0
24560,5
24561,3
24562,9
24563,8
24564,9
24565,3
24566,2
24567,7
24568,1
24569,0
24570,7
24571,1
24572,1
24573,7
24574,7
24575,0
24576,0
24577,5
24578,1
24579,8
24580,7
24581,7
24582,4
24583,2
24584,4
24585,7
24586,8
24587,0
24588,8
24589,9
24590,7
24591,9
24592,5
24593,0
24594,7
24595,0
24596,7
24597,7
24598,8
24599,3
24600,3
24601,4
24602,5
24603,1
24604,6
24605,9
24606,7
24607,1
24608,2
24609,2
24610,9
24611,6
24612,6
24613,1
24614,4
24615,2
24616,0
24617,5
24618,1
24619,1
24620,6
24621,5
24622,6
24623,3
24624,7
24625,7
24626,2
24627,7
24628,6
24629,9
24630,8
24631,3
24632,1
24633,1
24634,6
24635,4
24636,3
24637,6
24638,1
24639,4
24640,8
24641,4
24642,1
24643,6
24644,1
24645,9
24646,7
24647,7
24648,7
24649,1
24650,7
24651,9
24652,3
24653,7
24654,4
24655,6
24656,7
24657,7
24658,3
24659,7
24660,6
24661,2
24662,8
24663,8
24664,9
24665,3
24666,3
24667,4
24668,3
24669,1
24670,1
24671,9
24672,0
24673,7
24674,3
24675,5
24676,1
24677,5
24678,9
24679,0
24680,4
24681,2
24682,1
24683,6
24684,6
24685,3
24686,9
24687,0
24688,8
24689,4
24690,9
24691,9
24692,7
24693,8
24694,1
24695,8
24696,0
24697,9
24698,7
24699,1
24700,9
24701,2
24702,5
24703,1
24704,3
24705,0
24706,2
24707,7
24708,6
24709,2
24710,3
24711,9
24712,7
24713,2
24714,8
24715,0
24716,7
24717,7
24718,6
24719,0
24720,6
24721,8
24722,4
24723,7
24724,5
24725,3
24726,2
24727,3
24728,2
24729,2
24730,3
24731,4
24732,4
24733,4
24734,7
24735,4
24736,0
24737,7
24738,9
24739,6
24740,2
24741,3
24742,2
24743,5
24744,3
24745,9
24746,8
24747,6
24748,7
24749,5
24750,0
24751,6
24752,7
24753,6
24754,0
24755,2
24756,7
24757,9
24758,2
24759,5
24760,5
24761,3
24762,4
24763,5
24764,7
24765,1
24766,3
24767,5
24768,3
24769,8
24770,0
24771,0
24772,2
24773,4
24774,1
24775,7
24776,8
24777,8
24778,3
24779,1
24780,5
24781,2
24782,6
24783,5
24784,3
24785,5
24786,8
24787,0
24788,5
24789,2
24790,1
24791,5
24792,4
24793,3
24794,6
24795,4
24796,8
24797,0
24798,5
24799,4
24800,0
24801,6
24802,6
24803,5
24804,9
24805,3
24806,3
24807,0
24808,1
24809,7
24810,2
24811,2
24812,2
24813,8
24814,9
24815,0
24816,8
24817,0
24818,9
24819,8
24820,2
24821,9
24822,4
24823,5
24824,2
24825,9
24826,7
24827,9
24828,4
24829,1
24830,7
24831,2
24832,1
24833,3
24834,3
24835,7
24836,1
24837,1
24838,7
24839,7
24840,9
24841,9
24842,3
24843,3
24844,8
24845,3
24846,5
24847,1
24848,4
24849,6
24850,9
24851,4
24852,0
24853,3
24854,6
24855,3
24856,6
24857,6
24858,2
24859,9
24860,9
24861,9
24862,7
24863,1
24864,6
24865,6
24866,0
24867,5
24868,1
24869,3
24870,1
24871,4
24872,6
24873,2
24874,0
24875,2
24876,2
24877,2
24878,8
24879,8
24880,2
24881,0
24882,1
24883,0
24884,1
24885,7
24886,6
24887,9
24888,4
24889,9
24890,9
24891,4
24892,9
24893,5
24894,9
24895,7
24896,9
24897,6
24898,3
24899,9
24900,5
24901,0
24902,8
24903,7
24904,0
24905,6
24906,8
24907,1
24908,5
24909,7
24910,5
24911,4
24912,7
24913,8
24914,8
24915,3
24916,3
24917,2
24918,3
24919,6
24920,3
24921,8
24922,5
24923,5
24924,2
24925,5
24926,2
24927,4
24928,2
24929,9
24930,7
24931,9
24932,9
24933,2
24934,6
24935,9
24936,6
24937,0
24938,0
24939,9
24940,7
24941,8
24942,2
24943,1
24944,7
24945,6
24946,2
24947,0
24948,1
24949,6
24950,2
24951,3
24952,8
24953,9
24954,1
24955,3
24956,5
24957,8
24958,2
24959,0
24960,7
24961,7
24962,1
24963,1
24964,0
24965,8
24966,6
24967,7
24968,9
24969,4
24970,7
24971,1
24972,2
24973,0
24974,3
24975,4
24976,2
24977,7
24978,7
24979,1
24980,3
24981,4
24982,1
24983,3
24984,2
24985,3
24986,6
24987,6
24988,9
24989,5
24990,8
24991,4
24992,5
24993,1
24994,3
24995,6
24996,4
24997,6
24998,2
24999,0
25000,2
25001,7
25002,1
25003,9
25004,8
25005,2
25006,4
25007,6
25008,6
25009,3
25010,6
25011,8
25012,2
25013,9
25014,6
25015,1
25016,8
25017,7
25018,3
25019,6
25020,6
25021,3
25022,7
25023,0
25024,2
25025,1
25026,3
25027,4
25028,9
25029,4
25030,3
25031,9
25032,2
25033,7
25034,3
25035,3
25036,2
25037,0
25038,3
25039,3
25040,9
25041,2
25042,4
25043,0
25044,6
25045,9
25046,5
25047,3
25048,4
25049,4
25050,5
25051,0
25052,1
25053,5
25054,7
25055,4
25056,2
25057,3
25058,4
25059,0
25060,1
25061,0
25062,5
25063,8
25064,4
25065,0
25066,3
25067,5
25068,8
25069,6
25070,9
25071,4
25072,4
25073,7
25074,4
25075,3
25076,5
25077,0
25078,9
25079,2
25080,3
25081,6
25082,9
25083,8
25084,2
25085,5
25086,8
25087,7
25088,0
25089,2
25090,2
25091,5
25092,6
25093,7
